file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc
FastLogin41930098;com.github.games647.fastlogin.bungee.tasks.AsyncToggleMessage;AsyncToggleMessage;class;6;13;1;0;0;5;5;62
FastLogin41930098;com.github.games647.fastlogin.core.importer.ImportPlugin;ImportPlugin;enum;3;2;1;0;0;2;1;13
FastLogin41930098;com.github.games647.fastlogin.core.importer.Importer;Importer;class;1;5;1;0;1;2;0;17
FastLogin41930098;com.github.games647.fastlogin.bukkit.hooks.xAuthHook;xAuthHook;class;4;11;1;0;0;3;1;70
FastLogin41930098;com.github.games647.fastlogin.core.CompatibleCacheBuilder;CompatibleCacheBuilder;class;13;21;1;0;0;13;3;299
FastLogin41930098;com.github.games647.fastlogin.bungee.hooks.BungeeAuthHook;BungeeAuthHook;class;4;5;1;0;0;3;1;31
FastLogin41930098;com.github.games647.fastlogin.bukkit.commands.PremiumCommand;PremiumCommand;class;6;21;1;0;0;3;1;86
FastLogin41930098;com.github.games647.fastlogin.bukkit.listener.protocollib.LoginSkinApplyListener;LoginSkinApplyListener;class;9;14;1;0;0;3;3;61
FastLogin41930098;com.github.games647.fastlogin.bukkit.hooks.CrazyLoginHook;CrazyLoginHook;class;8;14;1;0;0;4;2;95
FastLogin41930098;com.github.games647.fastlogin.bukkit.hooks.UltraAuthHook;UltraAuthHook;class;3;8;1;0;3;3;1;51
FastLogin41930098;com.github.games647.fastlogin.bukkit.hooks.AuthMeHook;AuthMeHook;class;3;15;1;0;0;4;1;65
FastLogin41930098;com.github.games647.fastlogin.bukkit.listener.BungeeCordListener;BungeeCordListener;class;8;21;1;0;0;4;3;102
FastLogin41930098;com.github.games647.fastlogin.bukkit.hooks.LogItHook;LogItHook;class;4;5;1;0;3;3;0;36
FastLogin41930098;com.github.games647.fastlogin.core.BalancedSSLFactory;BalancedSSLFactory;class;0;9;3;0;0;9;3;54
FastLogin41930098;com.github.games647.fastlogin.bungee.ImportCommand;ImportCommand;class;8;16;2;0;1;3;1;80
FastLogin41930098;com.github.games647.fastlogin.bukkit.listener.protocolsupport.ProtocolLoginSource;ProtocolLoginSource;class;2;5;1;0;0;5;1;25
FastLogin41930098;com.github.games647.fastlogin.bukkit.MojangApiBukkit;MojangApiBukkit;class;5;12;2;0;3;3;1;67
FastLogin41930098;com.github.games647.fastlogin.core.AuthStorage;AuthStorage;class;6;36;1;0;0;8;3;221
FastLogin41930098;com.github.games647.fastlogin.bukkit.listener.BukkitJoinListener;BukkitJoinListener;class;8;8;1;0;0;4;2;44
FastLogin41930098;com.github.games647.fastlogin.core.hooks.DefaultPasswordGenerator;DefaultPasswordGenerator;class;3;2;1;0;0;1;2;15
FastLogin41930098;com.github.games647.fastlogin.core.importer.AutoInImporter;AutoInImporter;class;3;5;2;0;1;2;5;58
FastLogin41930098;com.github.games647.fastlogin.core.hooks.PasswordGenerator;PasswordGenerator;interface;1;1;1;0;0;1;0;4
FastLogin41930098;com.github.games647.fastlogin.bukkit.tasks.DelayedAuthHook;DelayedAuthHook;class;9;15;1;0;0;3;1;63
FastLogin41930098;com.github.games647.fastlogin.core.SharedConfig;SharedConfig;class;1;7;1;0;0;4;1;22
FastLogin41930098;com.github.games647.fastlogin.bukkit.PremiumPlaceholder;PremiumPlaceholder;class;5;9;2;0;0;3;1;30
FastLogin41930098;com.github.games647.fastlogin.bukkit.listener.protocollib.ProtocolLibLoginSource;ProtocolLibLoginSource;class;7;7;1;0;1;7;7;76
FastLogin41930098;com.github.games647.fastlogin.core.shared.ForceLoginMangement;ForceLoginMangement;class;10;29;1;0;0;8;3;84
FastLogin41930098;com.github.games647.fastlogin.core.hooks.AuthPlugin;AuthPlugin;interface;1;3;1;0;3;3;0;55
FastLogin41930098;com.github.games647.fastlogin.core.shared.LoginSource;LoginSource;interface;0;3;1;0;3;3;0;7
FastLogin41930098;com.github.games647.fastlogin.bukkit.tasks.ForceLoginTask;ForceLoginTask;class;9;9;2;0;15;6;0;55
