file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc
GooglePlusPhotosSlideshow23544468;com.photoviewer.test.PicasawebCommandLine;PicasawebCommandLine;class;19;89;4;0;253;23;1;432
GooglePlusPhotosSlideshow23544468;com.photoviewer.app.PicasaImageRetriever;PicasaImageRetriever;class;4;18;1;0;4;4;3;74
GooglePlusPhotosSlideshow23544468;com.photoviewer.test.ImageComponent;ImageComponent;class;2;13;9;0;14;8;5;106
GooglePlusPhotosSlideshow23544468;com.photoviewer.app.ImageComponent;ImageComponent;class;1;15;9;0;14;8;6;89
GooglePlusPhotosSlideshow23544468;com.photoviewer.app.SlideshowWebClient;SlideshowWebClient;class;3;2;2;0;1;2;0;14
GooglePlusPhotosSlideshow23544468;com.photoviewer.test.PicasawebClient;PicasawebClient;class;16;37;1;1;65;14;2;217
GooglePlusPhotosSlideshow23544468;com.photoviewer.test.PicasawebPartialDemo;PicasawebPartialDemo;class;7;24;1;0;0;8;4;185
GooglePlusPhotosSlideshow23544468;com.photoviewer.app.SlideshowMain;SlideshowMain;class;3;14;3;0;8;5;3;69
GooglePlusPhotosSlideshow23544468;com.photoviewer.app.SlideshowThread;SlideshowThread;class;3;6;1;0;0;2;2;25
