file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.CircuitHistory;CircuitHistory;class;1;50;1;0;16;9;10;247;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.redirect.SwitchingNetSocket;SwitchingNetSocket;class;2;10;1;0;0;6;3;85;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.TorHiddenServiceClientRemoteTest;TorHiddenServiceClientRemoteTest;class;8;17;2;0;21;7;6;168;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.api.NetServerSocket;NetServerSocket;interface;1;2;1;0;1;2;0;31;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.TestNGDependencyLocalTest;TestNGDependencyLocalTest;class;3;4;1;0;0;4;2;61;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.GuardEntry;GuardEntry;class;4;3;1;0;1;3;4;56;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.control.ControlNetLayerLocalTest;ControlNetLayerLocalTest;class;11;11;1;0;8;8;12;288;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.util.ByteArrayUtilLocalTest;ByteArrayUtilLocalTest;class;2;1;1;0;0;1;0;60;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.tool.TorNetworkInfo;TorNetworkInfo;class;7;6;1;0;1;3;2;95;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.control.ControlInputStream;ControlInputStream;class;2;10;2;0;0;10;2;185;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.util.Util;Util;class;2;9;1;0;4;5;6;135;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.TorMemRemoteTest;TorMemRemoteTest;class;7;11;2;0;6;5;2;146;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.DescriptorFetcherRemoteTest;DescriptorFetcherRemoteTest;class;8;22;2;0;0;4;6;120;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.cells.CellRelayEstablishIntro;CellRelayEstablishIntro;class;4;1;3;0;0;1;1;70;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.HttpHandler;HttpHandler;class;5;7;3;1;4;5;2;107;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.Queue;Queue;class;7;45;1;0;47;15;7;284;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.AuthCacheValue;AuthCacheValue;class;3;9;1;1;36;9;2;81;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.api.impl.DataNetSocket;DataNetSocket;interface;1;3;1;0;3;3;0;31;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tcpip.TcpipNetLayer;TcpipNetLayer;class;11;20;1;0;45;10;4;167;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.cells.CellRelayExtend;CellRelayExtend;class;6;3;4;0;0;1;1;74;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.tool.NetProxySingleConnectionThread;NetProxySingleConnectionThread;class;5;4;2;0;1;3;4;96;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.cells.CellDestroy;CellDestroy;class;2;5;2;0;3;3;15;94;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.HiddenServiceCircuitHandler;HiddenServiceCircuitHandler;interface;1;1;1;0;0;1;0;36;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.clientimpl.HiddenServiceClient;HiddenServiceClient;class;22;38;1;0;0;4;2;372;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.TorRemoteTest;TorRemoteTest;class;9;29;2;0;62;13;5;313;
