file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
prism-samples720921;com.micromethod.sipmethod.sample.userjoin.UserJoinServlet;UserJoinServlet;class;9;38;2;0;41;10;3;193;
prism-samples720921;com.micromethod.sipmethod.sample.clicktodial.Click2DialClient;Click2DialClient;class;4;8;1;0;3;3;0;43;
prism-samples720921;com.voxeo.sipmethod.sample.registrar.QueryAddressServlet;QueryAddressServlet;class;5;10;2;0;1;2;1;75;
prism-samples720921;com.voxeo.sipmethod.sample.registrar.AddressManager;AddressManager;interface;2;2;1;0;1;2;0;43;
prism-samples720921;com.micromethod.sipmethod.sample.clicktodial.SipListener;SipListener;interface;2;2;1;0;1;2;0;10;
prism-samples720921;com.voxeo.sipmethod.sample.registrar.GetRegisteredAddressesResponse;GetRegisteredAddressesResponse;class;1;2;1;0;0;2;1;54;
prism-samples720921;com.micromethod.sipmethod.sample.b2bua.B2BUAByB2buaHelper;B2BUAByB2buaHelper;class;11;32;2;0;13;6;5;190;
prism-samples720921;voicemail.CoreMailboxMgr;CoreMailboxMgr;class;2;11;1;0;1;3;1;63;
prism-samples720921;com.micromethod.sipmethod.sample.clicktodial.Call;Call;class;1;13;1;0;64;13;10;57;
prism-samples720921;com.voxeo.sipmethod.sample.xmppecho.EchoServlet;EchoServlet;class;16;51;2;0;4;5;4;220;
prism-samples720921;com.micromethod.sipmethod.sample.extension.ExtensionServlet;ExtensionServlet;class;13;41;2;0;28;9;9;223;
prism-samples720921;com.micromethod.sipmethod.sample.clicktodial.ObjectFactory;ObjectFactory;class;2;5;1;0;10;5;2;60;
prism-samples720921;com.voxeo.sipmethod.sample.registrar.HTMLFilter;HTMLFilter;class;1;8;1;0;0;1;0;38;
prism-samples720921;com.micromethod.sipmethod.sample.clicktodial.SipAction;SipAction;class;5;9;2;0;3;3;1;45;
prism-samples720921;com.voxeo.sipmethod.sample.osgi.OSGiServlet;OSGiServlet;class;7;12;2;0;1;2;1;85;
prism-samples720921;com.voxeo.sipmethod.sample.xmppclient.XMPPClientReceiveBackMessageServlet;XMPPClientReceiveBackMessageServlet;class;3;4;2;0;1;2;1;24;
