file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.circuit.cells.CellRelayData;CellRelayData;class;2;1;3;0;0;1;0;38;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.logger.BufferedLogger;BufferedLogger;class;2;27;1;0;0;9;12;192;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.url.impl.net.http.EmptyInputStream;EmptyInputStream;class;26;631;9;0;2637;81;68;3239;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.api.util.TcpipNetAddress;TcpipNetAddress;class;5;92;1;0;0;22;8;498;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.url.impl.net.http.AuthenticationHeader;AuthenticationHeader;class;3;47;1;0;9;10;9;269;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.api.impl.NetSocket2SocketImpl;NetSocket2SocketImpl;class;6;53;2;0;46;17;11;318;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.mock.MockByteArrayInputStream;MockByteArrayInputStream;class;3;15;3;0;4;5;4;107;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.socks.SocksClientNetLayer;SocksClientNetLayer;class;12;27;1;0;19;7;2;243;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.stream.SafePipedInputStream;SafePipedInputStream;class;1;8;3;0;1;2;0;80;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.url.impl.net.http.BasicAuthentication;BasicAuthentication;class;7;25;3;1;35;11;4;244;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.adapter.url.impl.net.http.MyKeepAliveCleanerEntry;MyKeepAliveCleanerEntry;class;8;48;4;0;59;14;8;262;
silvertunnel-monteux28567222;com.rovemonteux.silvertunnel.netlib.layer.tor.util.NetLayerStatusAdmin;NetLayerStatusAdmin;interface;1;3;1;0;3;3;0;36;
